Date,Highest Monthly Outdoor Tempreture,Lowest Monthly Outdoor Tempreture,Average Monthly Tempreture,Natural Gas Consumtion[m3],Global Warming Potential [kg CO2 eq],Acidification Potential [kg SO2 eq,HH Particulate [kg PM2.5 eq],Eutrophication Potential [kg N eq],Ozone Depletion Potential [kg CFC-11 eq],Smog Potential [kg O3 eq],Payable_Amount[IRR],Payable_Amount[USD],Month,Year,Season
2016-07-04,40.0,18.0,29.0,309,742.043139971182,6.364860381198661,0.3796412826280842,0.06252406773322262,2.982863506724853e-10,15.985212241434503,286134,6.812714285714286,7,2016,Summer
2016-08-18,36.0,15.0,27.0,265,636.3800391338615,5.458537220121829,0.32558232976194923,0.053620964237229764,2.558119188615165e-10,13.709000789579752,245390,5.842619047619047,8,2016,Summer
2016-09-30,37.0,13.0,24.0,320,768.458915180512,6.591441171467869,0.393156020844618,0.06474984360722084,3.089049586252275e-10,16.55426510439819,296320,7.055238095238095,9,2016,Fall
2016-11-23,30.0,-11.0,8.0,1082,2598.3517069541062,22.287310461025733,1.3293587954808646,0.2189354086969155,1.0444848913515504e-09,55.974108884246384,1001932,23.85552380952381,11,2016,Fall
2016-12-31,25.0,-8.0,6.0,2282,5480.072638881026,47.00521485403024,2.803693873648182,0.4617473222239937,2.2028784861961535e-09,118.0526030257396,2113132,50.312666666666665,12,2016,Winter
2017-02-14,19.0,-13.0,2.0,2211,5309.5708170753505,45.54273884411081,2.7164623815232822,0.44738095067364153,2.134340198501181e-09,114.37962545570126,2047386,48.74728571428572,2,2017,Winter
2017-03-31,25.0,-1.0,9.0,1522,3654.9827153273104,31.350542071794052,1.8699483241422141,0.30796644365684417,1.4692292094612381e-09,78.7362234027939,1409372,33.55647619047619,3,2017,Spring
2017-05-17,38.0,10.0,24.0,595,1428.8532954137645,12.25596092819807,0.7310244762579615,0.12039424045717625,5.743701574437823e-10,30.780586678490387,550970,13.118333333333334,5,2017,Spring
2017-07-05,40.0,18.0,29.0,372,893.3334888973452,7.662550361831397,0.4570438742318684,0.07527169319339423,3.5910201440182694e-10,19.2443331838629,344472,8.201714285714285,7,2017,Summer
2017-08-17,38.0,14.0,27.0,412,989.3908532949092,8.486480508264881,0.5061883768374457,0.08336542364429685,3.977151342299804e-10,21.313616321912672,381512,9.083619047619047,8,2017,Summer
2017-10-05,31.0,4.0,17.0,589,1414.44469075413,12.132371406233046,0.7236528008671249,0.11918018088954087,5.685781894695594e-10,30.47019420778292,545414,12.98604761904762,10,2017,Fall
2017-11-18,31.0,-1.0,12.0,752,1805.8784506742033,15.489886752949491,0.9239166489848523,0.152162132476969,7.259266527692846e-10,38.90252299533575,696352,16.579809523809523,11,2017,Fall
2018-01-03,20.0,-12.0,4.0,4527,10871.292215694306,93.24829432260951,5.561929082386205,0.9160079437809024,4.370039836551265e-09,234.19111914878317,4192002,99.80957142857143,1,2018,Winter
2018-02-09,21.0,-7.0,7.0,5630,13520.074038957133,115.96816811051282,6.9170887417349975,1.1391925609645417,5.434796615812596e-09,291.2516016805057,5213380,124.12809523809524,2,2018,Winter
2018-04-07,31.0,1.0,14.0,2891,6942.546011833939,59.549551333480025,3.5519189258180957,0.5849743683389859,2.7907632355797895e-09,149.5574388025474,2677066,63.739666666666665,4,2018,Spring
2018-05-20,36.0,9.0,21.0,1297,3114.660040591013,26.715934998105705,1.5935104969858422,0.262439209870517,1.2520304104278751e-09,67.09650575126392,1201022,28.595761904761904,5,2018,Spring
2018-06-30,40.0,16.0,27.0,512,1229.5342642888193,10.54630587434859,0.6290496333513887,0.10359974977155335,4.94247933800364e-10,26.486824167037106,474112,11.288380952380953,6,2018,Summer
2018-08-20,38.0,14.0,27.0,470,1128.674031671377,9.681179220593432,0.5774479056155326,0.09510133279810562,4.5370415798080287e-10,24.314076872084843,435220,10.362380952380953,8,2018,Summer
2018-10-07,31.0,3.0,15.0,523,1255.9500394981494,10.772886664617799,0.6425643715679225,0.10582552564555157,5.048665417531061e-10,27.055877030000794,484298,11.530904761904761,10,2018,Fall
2018-11-29,22.0,-1.0,9.0,3409,8186.488880782393,70.21944672979365,4.188340234560321,0.6897881776781746,3.2908031373543767e-09,176.354655440292,3156734,75.16033333333333,11,2018,Fall
2019-01-15,22.0,-4.0,6.0,5225,12547.493224431799,107.6258753778738,6.419500652853528,1.057243540149153,5.043838777552543e-09,270.30010990775173,4838350,115.19880952380953,1,2019,Winter
2019-02-22,16.0,-5.0,5.0,4249,10203.693533131236,87.5219798048968,5.220374789277443,0.8597565171471293,4.101678653745599e-09,219.80960133933723,3934574,93.68033333333334,2,2019,Winter
2019-04-14,26.0,3.0,14.0,3776,9067.815199130042,77.77900582332086,4.639241045966492,0.764048154565206,3.6450785117776845e-09,195.34032823189867,3496576,83.25180952380953,4,2019,Spring
2019-06-05,38.0,14.0,27.0,908,2180.502171824703,18.70321432404008,1.1155802091466034,0.18372768123548916,8.76517820099083e-10,46.97272723372987,840808,20.019238095238094,6,2019,Summer
2019-07-22,41.0,19.0,31.0,508,1219.928527849063,10.463912859705243,0.624135183090831,0.10279037672646309,4.903866218175486e-10,26.27989585323213,470408,11.200190476190476,7,2019,Summer
2019-09-19,38.0,12.0,23.0,586,1407.2403884243126,12.070576645250535,0.7199669631717066,0.11857315110572317,5.656822054824479e-10,30.31499797242919,542636,12.919904761904762,9,2019,Fall
2019-11-16,22.0,-4.0,7.0,1697,4075.2336845666528,34.955236462440546,2.084955523041615,0.34337651437954303,1.6381616087094094e-09,87.78933713176166,1571422,37.414809523809524,11,2019,Fall
2019-12-26,21.0,-1.0,7.0,3889,9339.17725355316,80.10660848699544,4.7780742658272475,0.7869129430890058,3.754160575292218e-09,201.18605309688928,3601214,85.74319047619048,12,2019,Winter
2020-02-01,22.0,-2.0,7.0,4729,11356.381905902004,97.4091415620986,5.81010882054437,0.9568812825579606,4.56503609168344e-09,244.64099899593452,4379054,104.26319047619047,2,2020,Winter
2020-04-02,33.0,-1.0,14.0,5324,12785.235201315769,109.66510249029668,6.5411332968023315,1.0772755230151367,5.139406249127222e-09,275.42158567442493,4930024,117.38152380952381,4,2020,Spring
2020-06-08,41.0,16.0,28.0,1143,2744.8391876603914,23.543803934336793,1.40430416195437,0.23127834763454197,1.1033698990894845e-09,59.12976566977229,1058418,25.20042857142857,6,2020,Summer
2020-07-24,39.0,18.0,29.0,347,833.2976361488677,7.14759402031047,0.4263285601033826,0.0702131116615801,3.3496881450923103e-10,17.95103122258179,321322,7.6505238095238095,7,2020,Summer
2020-09-17,32.0,5.0,21.0,452,1085.4482176924732,9.310410654698364,0.5553328794430229,0.09145915409519945,4.363282540581338e-10,23.382899459962445,418552,9.965523809523809,9,2020,Fall
2020-11-01,29.0,-4.0,8.0,980,2353.405427740318,20.18628858762035,1.2040403138366425,0.19829639604711385,9.460214357897593e-10,50.69743688221946,907480,21.606666666666666,11,2020,Fall
2021-05-17,39.0,13.0,24.0,4176,10028.388843105682,86.01830728765569,5.1306860720222645,0.8449854590742321,4.031209710059219e-09,216.0331596123964,3866976,92.07085714285714,5,2021,Spring
2021-06-22,41.0,16.0,29.0,400,960.57364397564,8.239301464334837,0.49144502605577245,0.08093730450902606,3.8613119828153436e-10,20.69283138049774,370400,8.81904761904762,6,2021,Summer
2021-08-21,38.0,15.0,28.0,439,1054.229574263265,9.042633357107484,0.5393609160962103,0.08882869169865609,4.2377899011398394e-10,22.710382440096268,406514,9.678904761904763,8,2021,Summer
2021-10-01,29.0,2.0,13.0,339,814.086163269355,6.9828079910237735,0.41649965958226715,0.06859436557139958,3.2724619054360037e-10,17.537174594971834,313914,7.474142857142857,10,2021,Fall
2021-11-19,25.0,-4.0,8.0,2121,5093.441747180831,43.68889601463547,2.6058872506607336,0.42917005715911066,2.047460678887836e-09,109.72373839508926,1964046,46.763,11,2021,Fall
2013-02-27,16.0,-7.0,6.0,4701,11289.14175082371,96.83239045959516,5.775707668720466,0.9512156712423288,4.538006907803732e-09,243.1925007992997,4353126,103.64585714285714,2,2013,Winter
2013-04-13,27.0,-5.0,10.0,2024,4860.502638516738,41.69086540953427,2.4867118318422086,0.40954276081567187,1.953823863304564e-09,104.70572678531856,18744224,446.2910476190476,4,2013,Spring
2013-05-15,26.0,0.0,14.0,400,960.57364397564,8.239301464334837,0.49144502605577245,0.08093730450902606,3.8613119828153436e-10,20.69283138049774,370400,8.81904761904762,5,2013,Spring
2013-06-24,29.0,5.0,18.0,302,725.2331012016082,6.220672605572801,0.3710409946721082,0.06110766490431467,2.915290547025584e-10,15.623087692275794,279652,6.658380952380952,6,2013,Summer
2013-08-30,28.0,5.0,18.0,474,1138.2797681111335,9.763572235236781,0.5823623558760903,0.09591070584319587,4.575654699636182e-10,24.52100518588982,438924,10.450571428571429,8,2013,Summer
2013-10-07,29.0,-4.0,10.0,307,737.2402717513037,6.323663873876987,0.37718405749780537,0.0621193812106775,2.963556946810776e-10,15.881748084532015,284282,6.7686190476190475,10,2013,Fall
2013-11-18,20.0,-4.0,8.0,2429,5833.083453042074,50.03315814217329,2.9842999207236782,0.4914917816310607,2.3447817015646175e-09,125.65721855807253,2249254,53.553666666666665,11,2013,Fall
2013-12-18,16.0,-25.0,-7.0,6855,16461.830823632532,141.20102884503825,8.4221391340308,1.387063056023434,6.617323410549795e-09,354.62339778328,6347730,151.13642857142858,12,2013,Winter
2014-01-28,13.0,-23.0,-3.0,7611,18277.31501074649,156.7733086126311,9.350970233276211,1.5400345615454933,7.347111375301895e-09,393.73284909242074,7047786,167.80442857142856,1,2014,Winter
2014-02-25,17.0,-21.0,-1.0,6545,15717.38624955141,134.81557021017875,8.041269238837577,1.3243366450289389,6.318071731881606e-09,338.58645346339426,6060670,144.30166666666668,2,2014,Winter
2014-04-11,26.0,-18.0,11.0,2337,5612.1515149276765,48.13811880537628,2.8712675647308505,0.47287620159398475,2.2559715259598646e-09,120.89786734055804,2164062,51.525285714285715,4,2014,Spring
2014-05-16,30.0,3.0,17.0,458,1099.8568223521079,9.434000176663387,0.5627045548338595,0.09267321366283483,4.4212022203235683e-10,23.69329193066991,424108,10.097809523809524,5,2014,Spring
2014-06-18,37.0,4.0,18.0,299,718.028798871791,6.15887784459029,0.3673551569766899,0.06050063512049698,2.886330707154469e-10,15.467891456922061,276874,6.592238095238096,6,2014,Summer
2014-08-26,35.0,6.0,22.0,345,828.4947679289895,7.106397512988796,0.42387133497310375,0.06980842513903497,3.330381585178234e-10,17.8475670656793,319470,7.606428571428571,8,2014,Summer
2014-09-24,30.0,5.0,17.0,378,907.7420935569799,7.78613988379642,0.464415549622705,0.07648575276102962,3.6489398237604996e-10,19.554725654570365,350028,8.334,9,2014,Fall
2014-11-04,18.0,-15.0,4.0,950,2281.362404442145,19.568340977795234,1.1671819368824596,0.19222609820893688,9.17061595918644e-10,49.14547452868213,879700,20.945238095238096,11,2014,Fall
2014-12-18,15.0,-7.0,4.0,5931,14242.905706048803,122.16824246242479,7.286901123841966,1.2000978826075839,5.725360342519451e-09,306.82295729433025,5492106,130.76442857142857,12,2014,Winter
2015-01-23,13.0,-13.0,3.0,5430,13039.787216969313,111.8485173783454,6.671366228707111,1.0987239087100287,5.241731016671829e-09,280.9051859902568,5028180,119.71857142857142,1,2015,Winter
2015-04-07,27.0,-4.0,12.0,6841,16428.210746093384,140.91265329378655,8.404938558118848,1.384230250365618,6.603808818609941e-09,353.8991486849626,6334766,150.8277619047619,4,2015,Spring
2015-06-13,33.0,3.0,22.0,327,785.2689539500857,6.735628947093729,0.401756308800594,0.0661662464361288,3.156622545951543e-10,16.9163896535569,302802,7.2095714285714285,6,2015,Summer
2015-07-24,35.0,8.0,22.0,221,530.7169382965411,4.552214059044997,0.2715233768958143,0.044717860741236896,2.1333748705054773e-10,11.432789337725001,204646,4.87252380952381,7,2015,Summer
2015-08-21,40.0,9.0,22.0,251,602.7599615947141,5.17016166887011,0.3083817538499972,0.05078815857941385,2.422973269216628e-10,12.984751691262332,232426,5.533952380952381,8,2015,Summer
2015-09-29,29.0,2.0,17.0,218,523.5126359667238,4.490419298062486,0.267837539200396,0.0441108309574192,2.1044150306343622e-10,11.277593102371268,201868,4.806380952380953,9,2015,Fall
2015-11-06,18.0,-7.0,5.0,1892,4543.513336004778,38.97189592630377,2.3245349732438036,0.3828334503276932,1.8264005678716575e-09,97.87709242975431,1751992,41.71409523809524,11,2015,Fall
2015-12-16,14.0,-11.0,0.0,6189,14862.47570641309,127.48259190692075,7.6038831656479395,1.2523024440159056,5.97441496541104e-09,320.16983353475126,5731014,136.45271428571428,12,2015,Winter
2016-01-22,14.0,-22.0,1.0,6720,16137.637218790753,138.42026460082525,8.256276437736977,1.3597467157516379,6.487004131129777e-09,347.639567192362,6222720,148.16,1,2016,Winter
2016-03-01,20.0,-13.0,6.0,5153,12374.589968516182,106.14280111429353,6.331040548163489,1.0426748253375282,4.9743351618618665e-09,266.57540025926215,4771678,113.61138095238096,3,2016,Spring
2016-04-10,28.0,-6.0,10.0,1787,4291.362754461172,36.80907929191588,2.1955306539041635,0.3615874078940739,1.7250411283227548e-09,92.44522419237364,1654762,39.399095238095235,4,2016,Spring
2016-05-11,31.0,3.0,16.0,337,809.2832950494767,6.9416114837021,0.4140424344519883,0.06818967904885445,3.253155345521927e-10,17.433710438069344,312062,7.4300476190476195,5,2016,Spring
2016-06-24,33.0,3.0,18.0,275,660.3943802332525,5.6645197567302,0.3378684554133436,0.05564439684995542,2.6546519881855487e-10,14.226321574092196,254650,6.063095238095238,6,2016,Summer
2016-08-11,32.0,2.0,21.0,360,864.516279578076,7.415371317901353,0.4423005234501952,0.07284357405812346,3.475180784533809e-10,18.623548242447967,333360,7.937142857142857,8,2016,Summer
2016-09-26,31.0,1.0,15.0,277,665.1972484531308,5.705716264051874,0.34032568054362244,0.056049083372500544,2.6739585480996256e-10,14.329785730994685,256502,6.1071904761904765,9,2016,Fall
2016-11-05,23.0,-16.0,6.0,467,1121.4697293415597,9.619384459610922,0.5737620679201143,0.09449430301428792,4.5080817399369136e-10,24.158880636731112,432442,10.296238095238095,11,2016,Fall
2016-12-24,14.0,-24.0,-1.0,6847,16442.61935075302,141.03624281575156,8.412310233509684,1.3854443099332536,6.609600786584165e-09,354.20954115567,6340322,150.96004761904763,12,2016,Winter
2017-02-07,11.0,-26.0,-5.0,6531,15683.766172012263,134.52719465892704,8.024068662925625,1.321503839371123,6.304557139941752e-09,337.8622043650768,6047706,143.993,2,2017,Winter
2017-07-04,34.0,7.0,20.0,5632,13524.876907177011,116.00936461783449,6.919545966865276,1.1395972474870868,5.436727271804004e-09,291.3550658374082,5215232,124.17219047619048,7,2017,Summer
2017-10-16,26.0,-3.0,11.0,82,196.9175970150062,1.6890568001886415,0.10074623034143336,0.01659214742435034,7.915689564771454e-11,4.242030433002037,75932,1.807904761904762,10,2017,Fall
2017-11-10,20.0,-12.0,7.0,289,694.0144577724,5.952895307981919,0.3550690313252956,0.058477202507771324,2.7897979075840856e-10,14.950570672409617,267614,6.371761904761905,11,2017,Fall
2017-12-23,18.0,-19.0,2.0,7474,17948.318537684834,153.95134786109642,9.18265031185211,1.5123135347511518,7.214861439890469e-09,386.64555434460027,6920924,164.78390476190475,12,2017,Winter
2018-01-29,16.0,-26.0,0.0,6463,15520.468652536403,133.1265134099901,7.940523008496143,1.3077444976045884,6.238914836233891e-09,334.34442303039225,5984738,142.4937619047619,1,2018,Winter
2018-03-12,27.0,-7.0,11.0,5788,13899.50062832751,119.22269218892508,7.111209527027028,1.171162796245607,5.587318439133802e-09,299.4252700758023,5359688,127.61161904761904,3,2018,Spring
2018-05-17,28.0,-2.0,15.0,3587,8613.944152351552,73.88593588142264,4.407033271155139,0.7258052781846912,3.4626315205896592e-09,185.56296540461346,3321562,79.08480952380953,5,2018,Spring
2018-06-30,34.0,7.0,20.0,449,1078.243915362656,9.248615893715854,0.5516470417476046,0.09085212431138175,4.334322700710223e-10,23.227703224608714,415774,9.899380952380952,6,2018,Summer
2018-08-06,30.0,7.0,19.0,433,1039.8209696036304,8.91904383514246,0.5319892407053737,0.0876146321310207,4.179870221397609e-10,22.399989969388802,400958,9.546619047619048,8,2018,Summer
2018-10-02,29.0,-6.0,13.0,410,984.587985075031,8.445284000943207,0.5037311517071668,0.08296073712175171,3.957844782385727e-10,21.210152165010182,379660,9.039523809523809,10,2018,Fall
2018-11-18,16.0,-5.0,5.0,4578,10993.7653553012,94.2988052593122,5.624588323208315,0.9263274501058032,4.419271564332161e-09,236.82945514979662,4239228,100.934,11,2018,Fall
2018-12-29,15.0,-15.0,3.0,7944,19076.99256935621,163.63252708168986,9.760098217467641,1.6074148675492574,7.668565597871272e-09,410.9596312166851,7356144,175.1462857142857,12,2018,Winter
2019-02-13,15.0,-12.0,1.0,9880,23726.16900619831,203.51074616907044,12.138692143577579,1.9991514213729435,9.537440597553899e-09,511.11293509829414,9148880,217.8304761904762,2,2019,Winter
2019-04-12,23.0,-6.0,8.0,8322,19984.73466291319,171.41866696548627,10.224513767090347,1.683900620310287,8.033459580247322e-09,430.5143568712555,7706172,183.4802857142857,4,2019,Spring
2019-05-26,32.0,0.0,15.0,2254,5412.832483802732,46.4284637515268,2.7692927218242778,0.45608171090836186,2.175849302316446e-09,116.60410482910476,2087204,49.69533333333333,5,2019,Spring
2019-06-16,30.0,3.0,19.0,442,1061.4338765930822,9.104428118089993,0.5430467537916286,0.08943572148247379,4.2667497410109546e-10,22.865578675450003,409292,9.74504761904762,6,2019,Summer
2019-09-06,35.0,-1.0,15.0,477,1145.4840704409507,9.825366996219293,0.5860481935715086,0.09651773562701357,4.604614539507297e-10,24.676201421243555,441702,10.516714285714286,9,2019,Fall
2019-10-31,29.0,0.0,13.0,1397,3354.8034515849226,28.775760364189416,1.7163717534997853,0.2826735359977735,1.3485632099982588e-09,72.26971359638836,1293622,30.80052380952381,10,2019,Fall
2019-12-31,15.0,-9.0,6.0,14010,33644.09188024679,288.58153378832765,17.21286203760343,2.8348290904286375,1.352424521981074e-08,724.7664191019334,12973260,308.88714285714286,12,2019,Winter
2020-02-10,18.0,-15.0,3.0,10522,25267.889704779212,216.73482501932787,12.927461410397095,2.1290557951099305,1.0157181170795761e-08,544.324929463993,9743372,231.9850476190476,2,2020,Winter
2020-04-29,24.0,-3.0,10.0,8031,19285.917336920913,165.42457515018268,9.866987510634772,1.6250187312799707,7.752549133497506e-09,415.46032204194336,7436706,177.06442857142858,4,2020,Spring
2020-08-07,27.0,1.0,17.0,479,1150.286938660829,9.866563503540966,0.5885054187017875,0.0969224221495587,4.623921099421374e-10,24.779665578146044,443554,10.560809523809525,8,2020,Summer
2020-09-22,30.0,3.0,18.0,608,1460.071938842973,12.52373822578895,0.7469964396047741,0.12302470285371961,5.869194213879322e-10,31.453103698356564,563008,13.40495238095238,9,2020,Fall
2020-10-28,27.0,0.0,14.0,95,228.1362404442145,1.9568340977795236,0.11671819368824596,0.019222609820893688,9.170615959186441e-11,4.914547452868213,87970,2.0945238095238095,10,2020,Fall
2020-12-19,10.0,-26.0,-2.0,16685,40067.928124333885,343.68186233106684,20.499400649351408,3.3760973143327493,1.61064976083185e-08,863.1497289590119,15450310,367.8645238095238,12,2020,Winter
2021-02-06,20.0,-8.0,7.0,13250,31819.001956693075,272.9268610060914,16.27911648809746,2.681048211861488,1.2790595943075826e-08,685.4500394789876,12269500,292.1309523809524,2,2021,Winter
2021-04-03,30.0,-3.0,16.0,9488,22784.806835102183,195.4362307340223,11.657076018042924,1.9198328629540982,9.159032023237995e-09,490.83396034540635,8785888,209.18780952380953,4,2021,Spring
2021-05-09,33.0,1.0,18.0,706,1695.4124816170047,14.542367084550985,0.8674004709884384,0.14285434245843098,6.815215649669081e-10,36.52284738657851,653756,15.565619047619048,5,2021,Spring
2021-06-28,34.0,7.0,21.0,629,1510.5020551516939,12.95630155266653,0.7727973034727021,0.12727391134044347,6.071913092977128e-10,32.539477345832694,582454,13.867952380952381,6,2021,Summer
2021-09-25,37.0,4.0,16.0,1006,2415.842714598735,20.721843182802115,1.2359842405302677,0.20355732084020053,9.711199636780589e-10,52.04247092195182,931556,22.179904761904762,9,2021,Fall
2021-11-17,21.0,-10.0,8.0,3571,8575.521206592526,73.55636382284925,4.387375470112909,0.7225677860043301,3.447186272658398e-09,184.73525214939357,3306746,78.73204761904762,11,2021,Fall
2021-12-29,20.0,-17.0,5.0,14678,35248.24986568611,302.34116723376684,18.033575231116572,2.9699943889587113,1.4169084320940902e-08,759.3234475073646,13591828,323.6149523809524,12,2021,Winter
2022-02-21,18.0,-17.0,1.0,16590,39839.79188388967,341.72502823328733,20.38268245566316,3.356874704511856,1.6014791448726637e-08,858.2351815061437,15362340,365.77,2,2022,Winter
2022-04-02,29.0,-5.0,11.0,7188,17261.508382242253,148.060247314097,8.83126711822223,1.4544433620271981,6.938777633119172e-09,371.8501799075444,6656088,158.4782857142857,4,2022,Spring
2013-02-19,13.0,-7.0,4.0,3418,8208.101787771844,70.40483101274117,4.199397747646576,0.6916092670296277,3.299491089315711e-09,176.8202441463532,3165068,75.3587619047619,2,2013,Winter
2013-04-18,26.0,3.0,14.0,2196,5273.549305426264,45.23376503919825,2.6980331930461907,0.44434580175455307,2.1198602785656235e-09,113.60364427893259,2033496,48.41657142857143,4,2013,Spring
2013-05-14,28.0,8.0,17.0,454,1090.2510859123515,9.35160716202004,0.5577901045733017,0.09186384061774458,4.382589100495415e-10,23.486363616864935,420404,10.009619047619047,5,2013,Spring
2013-06-25,36.0,12.0,24.0,440,1056.631008373204,9.06323161076832,0.5405895286613497,0.08903103495992866,4.247443181096878e-10,22.762114518547513,407440,9.700952380952382,6,2013,Summer
2013-07-28,38.0,17.0,28.0,218,523.5126359667238,4.490419298062486,0.267837539200396,0.0441108309574192,2.1044150306343622e-10,11.277593102371268,201868,4.806380952380953,7,2013,Summer
2013-09-12,35.0,9.0,23.0,423,1015.8066285042394,8.71306129853409,0.5197031150539794,0.08559119951829505,4.0833374218272257e-10,21.88266918487636,391698,9.326142857142857,9,2013,Fall
2013-10-23,28.0,2.0,14.0,465,1116.6668611216814,9.578187952289246,0.5713048427898355,0.09408961649174279,4.4887751800228367e-10,24.055416479828622,430590,10.252142857142857,10,2013,Fall
2013-11-26,20.0,1.0,9.0,2768,6647.169616311429,57.01596613319707,3.400799580305945,0.5600861472024603,2.6720278921082177e-09,143.19439315304436,2563168,61.02780952380952,11,2013,Fall
2014-01-02,11.0,-14.0,-2.0,4270,10254.123649439958,87.95454313177437,5.246175653145371,0.8640057256338531,4.121950541655379e-09,220.89597498681337,3954020,94.14333333333333,1,2014,Winter
2014-02-07,17.0,-13.0,2.0,4678,11233.90876629511,96.3586306253959,5.747449579722259,0.9465617762330597,4.515804363902544e-09,242.00266299492105,4331828,103.1387619047619,2,2014,Winter
2014-03-12,20.0,-3.0,9.0,2026,4865.305506736617,41.73206191685595,2.4891690569724876,0.409947447338217,1.9557545192959716e-09,104.80919094222105,1876076,44.66847619047619,3,2014,Spring
2014-04-21,25.0,-6.0,14.0,1841,4421.040196397883,37.92138498960108,2.261875732421693,0.3725139440027924,1.777168840090762e-09,95.23875642874084,1704766,40.589666666666666,4,2014,Spring
2014-06-06,36.0,11.0,25.0,292,701.2187601022173,6.0146900689644305,0.3587548690207139,0.059084232291589024,2.8187577474552007e-10,15.10576690776335,270392,6.437904761904762,6,2014,Summer
2014-07-01,39.0,17.0,28.0,140,336.200775391474,2.8837555125171925,0.17200575911952037,0.02832805657815912,1.3514591939853704e-10,7.242490983174209,129640,3.0866666666666664,7,2014,Summer
2014-08-15,38.0,19.0,29.0,175,420.2509692393425,3.604694390646491,0.21500719889940045,0.0354100707226989,1.6893239924817127e-10,9.05311372896776,162050,3.8583333333333334,8,2014,Summer
2014-09-11,35.0,11.0,24.0,248,595.5556592648968,5.108366907887598,0.3046959161545789,0.05018112879559616,2.3940134293455133e-10,12.829555455908599,229648,5.467809523809524,9,2014,Fall
2014-10-12,25.0,2.0,13.0,449,1078.243915362656,9.248615893715854,0.5516470417476046,0.09085212431138175,4.334322700710223e-10,23.227703224608714,415774,9.899380952380952,10,2014,Fall
2014-12-23,11.0,-5.0,3.0,4000,9605.7364397564,82.39301464334837,4.914450260557724,0.8093730450902605,3.8613119828153434e-09,206.9283138049774,3704000,88.19047619047619,12,2014,Winter
2015-01-24,12.0,-10.0,2.0,3613,8676.381439209968,74.4214904766044,4.438977197848764,0.7310662029777779,3.487730048477959e-09,186.90799944434582,3345638,79.65804761904762,1,2015,Winter
2015-03-02,16.0,-6.0,7.0,3520,8453.048066985632,72.50585288614656,4.3247162292907975,0.7122482796794293,3.3979545448775025e-09,182.0969161483801,3259520,77.60761904761905,3,2015,Spring
2015-04-15,28.0,1.0,13.0,1857,4459.463142156909,38.25095704817448,2.2815335334639237,0.3757514361831535,1.7926140880220233e-09,96.06646968396076,1719582,40.94242857142857,4,2015,Spring
2015-05-23,30.0,5.0,18.0,480,1152.688372770768,9.887161757201802,0.5897340312669269,0.09712476541083127,4.6335743793784123e-10,24.831397656597286,444480,10.582857142857144,5,2015,Spring
2015-07-02,39.0,16.0,28.0,313,751.6488764109383,6.447253395842009,0.384555732888642,0.06333344077831289,3.0214766265530064e-10,16.19214055523948,289838,6.900904761904762,7,2015,Summer
2015-08-02,40.0,13.0,27.0,235,564.3370158356885,4.840589610296716,0.2887239528077663,0.04755066639905281,2.2685207899040144e-10,12.157038436042422,217610,5.181190476190476,8,2015,Summer
2015-09-05,33.0,9.0,23.0,207,497.0968607573937,4.263838507793277,0.25432280098386223,0.04188505508342098,1.9982289511069402e-10,10.70854023940758,191682,4.563857142857143,9,2015,Fall
2015-10-12,27.0,2.0,15.0,398,955.7707757557619,8.198104957013163,0.4889878009254936,0.08053261798648093,3.8420054229012666e-10,20.58936722359525,368548,8.774952380952382,10,2015,Fall
2015-11-24,16.0,-2.0,6.0,2510,6027.5996159471415,51.701616688701094,3.083817538499972,0.5078815857941386,2.422973269216628e-09,129.84751691262332,2324260,55.33952380952381,11,2015,Fall
2015-12-27,14.0,-10.0,-1.0,3456,8299.35628394953,71.18756465185298,4.246085025121874,0.6992983109579851,3.336173553152457e-09,178.78606312750046,3200256,76.19657142857143,12,2015,Winter
2016-01-26,11.0,-15.0,0.0,3560,8549.105431383196,73.32978303258004,4.373860731896375,0.720342010130332,3.4365676647056557e-09,184.16619928642987,3296560,78.4895238095238,1,2016,Winter
2016-03-06,19.0,-3.0,7.0,2533,6082.832600475741,52.17537652290035,3.112075627498179,0.5125354808034075,2.4451758131178164e-09,131.03735471700193,2345558,55.84661904761905,3,2016,Spring
2016-04-14,27.0,0.0,12.0,2271,5453.656863671697,46.77863406376103,2.7901791354316483,0.4595215463499954,2.192259878243411e-09,117.48355016277591,2102946,50.070142857142855,4,2016,Spring
2016-05-25,30.0,1.0,18.0,747,1793.8712801245078,15.386895484645306,0.917773586159155,0.15115041617060615,7.211000127907654e-10,38.643862603079526,691722,16.469571428571427,5,2016,Spring
2016-07-15,38.0,16.0,26.0,309,742.043139971182,6.364860381198661,0.3796412826280842,0.06252406773322262,2.982863506724853e-10,15.985212241434503,286134,6.812714285714286,7,2016,Summer
2016-08-27,39.0,17.0,28.0,373,895.7349230072844,7.683148615492235,0.4582724867970078,0.0754740364546668,3.600673423975308e-10,19.29606526231414,345398,8.223761904761904,8,2016,Summer
2016-10-07,28.0,2.0,13.0,498,1195.914186749672,10.25793032309687,0.6118490574394367,0.10076694411373745,4.807333418605103e-10,25.762575068719684,461148,10.979714285714286,10,2016,Fall
2016-11-23,20.0,-12.0,5.0,2497,5996.380972517933,51.43383939111021,3.0678455751531595,0.5052511233975951,2.4104240052724782e-09,129.17499989275714,2312222,55.05290476190476,11,2016,Fall
